"LbLPEIPAZO_145047.spc - RawData"
"Wavelength nm.","Abs."
751.00,0.012024
752.00,0.011826
753.00,0.011673
754.00,0.011520
755.00,0.011307
756.00,0.011185
757.00,0.011002
758.00,0.010864
759.00,0.010696
760.00,0.010574
761.00,0.010559
762.00,0.010437
763.00,0.010223
764.00,0.010086
765.00,0.010010
766.00,0.009857
767.00,0.009766
768.00,0.009583
769.00,0.009491
770.00,0.009430
771.00,0.009262
772.00,0.009216
773.00,0.009109
774.00,0.009003
775.00,0.008865
776.00,0.008743
777.00,0.008682
778.00,0.008652
779.00,0.008545
780.00,0.008453
781.00,0.008331
782.00,0.008286
783.00,0.008148
784.00,0.008087
785.00,0.008011
786.00,0.007950
787.00,0.007889
788.00,0.007797
789.00,0.007706
790.00,0.007645
791.00,0.007553
792.00,0.007507
793.00,0.007462
794.00,0.007401
795.00,0.007324
796.00,0.007278
797.00,0.007217
798.00,0.007187
799.00,0.007065
800.00,0.007034
